"Start Time","Track","Series","Hosted Session Name"
"2020.11.22 11:00 AM GMT","Okayama International Circuit - Full Course","Hosted iRacing","SM Virtuell Racing Powered by Porsche 3"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Club ID","Club","Max Fuel Fill%","Weight Penalty (KG)","Session Name"
"33","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","429625","429625","Marcus Forsell Stahre","0","31","0","Running","-03.625","0","1:32.907","1:35.088","1:32.907","21","27","20","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
"34","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","338892","338892","Peter Fahlstrom","0","27","0","Running","-03.891","0","1:33.174","1:38.448","1:33.174","38","45","48","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
"35","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","383156","383156","Christoffer Krook","0","63","0","Running","-03.968","0","1:33.251","1:37.129","1:33.251","9","13","39","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
"36","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","571876","571876","Phillip Larsen","0","15","0","Running","-04.640","0","1:33.922","1:36.363","1:33.922","12","36","54","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
"37","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","571938","571938","David Ulfhielm","0","10","0","Running","-05.518","0","1:34.801","1:39.483","1:34.801","3","5","3","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
"38","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","564140","564140","Michael Karlsson","0","20","0","Running","-08.431","0","1:37.713","1:39.905","1:37.713","8","10","18","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
"39","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","19682","19682","Mattias Stahre","0","88","0","Running","-00.000","0","","00.000","","","0","0","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
"40","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","191387","191387","Tomas Kling","0","40","0","Running","-00.000","0","","00.000","","","0","0","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
"41","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","415200","415200","Christopher HÃ¶gfeldt","0","45","0","Running","-00.000","0","","00.000","","","0","0","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
"42","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","38309","38309","Niklas Falk","0","77","0","Running","-00.000","0","","00.000","","","0","0","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
"43","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","571838","571838","Virtuell Bilsport","0","38","0","Running","-00.000","0","","00.000","","","0","0","39","France","100","0","SM Virtuell Racing Powered by Porsche 3"
"44","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","571943","571943","Johan Bengtsson","0","41","0","Running","-00.000","0","","00.000","","","0","0","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
"45","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","254555","254555","Håkan Richardson","0","28","0","Running","-00.000","0","","00.000","","","0","0","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 3"
