"Start Time","Track","Series","Hosted Session Name"
"2020.12.05 11:00 AM GMT","Silverstone Circuit - Grand Prix","Hosted iRacing","SM Virtuell Racing Powered by Porsche 1"

"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","Club ID","Club","Max Fuel Fill%","Weight Penalty (KG)","Session Name"
"19","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","420734","420734","Henrik Johansson3","0","18","0","Running","-02.435","0","2:04.481","2:09.300","2:04.481","33","35","64","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 1"
"20","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","400791","400791","Oscar Fredriksson","0","28","0","Running","-02.632","0","2:04.677","2:05.730","2:04.677","37","61","104","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 1"
"21","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","34051","34051","Emil Sällberg","0","21","0","Running","-03.232","0","2:05.277","2:05.309","2:05.277","5","8","26","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 1"
"22","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","539693","539693","Gustav Jonsson","0","6","0","Running","-03.546","0","2:05.591","2:06.437","2:05.591","17","21","46","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 1"
"23","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","528556","528556","Enzo Hallman","0","17","0","Running","-03.688","0","2:05.733","2:05.951","2:05.733","3","5","11","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 1"
"24","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","37038","37038","Jonas Gertsson","0","30","0","Running","-04.425","0","2:06.470","2:06.835","2:06.470","8","18","54","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 1"
"25","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","59635","59635","Mikael Gustafsson","0","99","0","Running","-04.836","0","2:06.881","2:09.084","2:06.881","14","14","38","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 1"
"26","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","573717","573717","Kevin Blomberg","0","22","0","Running","-05.076","0","2:07.121","2:18.817","2:07.121","12","17","44","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 1"
"27","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","543445","543445","Robin Hafstrom","0","061","0","Running","-05.548","0","2:07.593","2:09.927","2:07.593","12","14","16","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 1"
"28","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","506525","506525","Anders Alavik","0","23","0","Running","-06.187","0","2:08.233","2:09.556","2:08.233","18","47","176","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 1"
"29","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","550065","550065","Daniel Sköldengen","0","25","0","Running","-11.603","0","2:13.648","2:15.053","2:13.648","24","28","122","43","Scandinavia","100","0","SM Virtuell Racing Powered by Porsche 1"
